runtime,application,algorithm,bw_level,ipath_0,ipath_1,task_count,power_cap,thread_count,year
26.13,cg,rand,2,1,0,2048,115,16,2019
29.6,cg,rand,2,1,0,2048,115,24,2019
37.11,cg,rand,2,1,0,1024,64,16,2019
35.89,cg,rand,2,1,0,1024,64,16,2019
35.87,cg,rand,2,1,0,1024,64,16,2019
46.67,cg,rand,2,1,0,1024,64,20,2019
45.23,cg,rand,2,1,0,1024,64,20,2019
43.06,cg,rand,2,1,0,1024,64,20,2019
49.1,cg,rand,2,1,0,1024,64,24,2019
47.15,cg,rand,2,1,0,1024,64,24,2019
48.72,cg,rand,2,1,0,1024,64,24,2019
35.14,cg,rand,2,1,0,1024,80,16,2019
34.05,cg,rand,2,1,0,1024,80,16,2019
34.24,cg,rand,2,1,0,1024,80,16,2019
42.76,cg,rand,2,1,0,1024,80,20,2019
41.72,cg,rand,2,1,0,1024,80,20,2019
48.17,cg,rand,2,1,0,1024,80,20,2019
49.11,cg,rand,2,1,0,1024,80,24,2019
47.11,cg,rand,2,1,0,1024,80,24,2019
46.87,cg,rand,2,1,0,1024,80,24,2019
36.8,cg,rand,2,1,0,1024,115,16,2019
35.43,cg,rand,2,1,0,1024,115,16,2019
40.37,cg,rand,2,1,0,1024,115,16,2019
45.68,cg,rand,2,1,0,1024,115,20,2019
42.87,cg,rand,2,1,0,1024,115,20,2019
45.38,cg,rand,2,1,0,1024,115,20,2019
43.33,cg,rand,2,1,0,1024,115,24,2019
44.88,cg,rand,2,1,0,1024,115,24,2019
44.35,cg,rand,2,1,0,1024,115,24,2019
48.8,cg,rand,2,1,0,512,64,16,2019
61.31,cg,rand,2,1,0,512,64,24,2019
42.06,cg,rand,2,1,0,512,80,16,2019
54.85,cg,rand,2,1,0,512,80,24,2019
45.38,cg,rand,2,1,0,512,115,16,2019
59.54,cg,rand,2,1,0,512,115,24,2019
13.79,cg,rand,3,0,0,4096,64,16,2019
13.77,cg,rand,3,0,0,4096,64,16,2019
18.76,cg,rand,3,0,0,4096,64,20,2019
18.69,cg,rand,3,0,0,4096,64,20,2019
21.53,cg,rand,3,0,0,4096,64,24,2019
21.69,cg,rand,3,0,0,4096,64,24,2019
13.41,cg,rand,3,0,0,4096,80,16,2019
13.5,cg,rand,3,0,0,4096,80,16,2019
18.38,cg,rand,3,0,0,4096,80,20,2019
19.07,cg,rand,3,0,0,4096,80,20,2019
21.2,cg,rand,3,0,0,4096,80,24,2019
13.43,cg,rand,3,0,0,4096,115,16,2019
13.45,cg,rand,3,0,0,4096,115,16,2019
18.13,cg,rand,3,0,0,4096,115,20,2019
18.3,cg,rand,3,0,0,4096,115,20,2019
21.12,cg,rand,3,0,0,4096,115,24,2019
18.3,cg,rand,3,0,0,2048,64,16,2019
21.93,cg,rand,3,0,0,2048,64,20,2019
25.16,cg,rand,3,0,0,2048,64,24,2019
17.66,cg,rand,3,0,0,2048,64,16,2019
24.95,cg,rand,3,0,0,2048,64,24,2019
17.74,cg,rand,3,0,0,2048,80,16,2019
21.99,cg,rand,3,0,0,2048,80,20,2019
23.61,cg,rand,3,0,0,2048,80,24,2019
16.93,cg,rand,3,0,0,2048,80,16,2019
25.06,cg,rand,3,0,0,2048,80,24,2019
18.84,cg,rand,3,0,0,2048,115,16,2019
21.45,cg,rand,3,0,0,2048,115,20,2019
23.78,cg,rand,3,0,0,2048,115,24,2019
17.27,cg,rand,3,0,0,2048,115,16,2019
24.07,cg,rand,3,0,0,2048,115,24,2019
30.46,cg,rand,3,0,0,1024,64,16,2019
30.17,cg,rand,3,0,0,1024,64,16,2019
31.49,cg,rand,3,0,0,1024,64,16,2019
35.81,cg,rand,3,0,0,1024,64,20,2019
38.12,cg,rand,3,0,0,1024,64,20,2019
36.57,cg,rand,3,0,0,1024,64,20,2019
40.13,cg,rand,3,0,0,1024,64,24,2019
38.93,cg,rand,3,0,0,1024,64,24,2019
38.8,cg,rand,3,0,0,1024,64,24,2019
30.23,cg,rand,3,0,0,1024,80,16,2019
30.32,cg,rand,3,0,0,1024,80,16,2019
31.4,cg,rand,3,0,0,1024,80,16,2019
35.81,cg,rand,3,0,0,1024,80,20,2019
34.35,cg,rand,3,0,0,1024,80,20,2019
35.94,cg,rand,3,0,0,1024,80,20,2019
37.65,cg,rand,3,0,0,1024,80,24,2019
38.32,cg,rand,3,0,0,1024,80,24,2019
38.44,cg,rand,3,0,0,1024,80,24,2019
29.48,cg,rand,3,0,0,1024,115,16,2019
30.9,cg,rand,3,0,0,1024,115,16,2019
30.09,cg,rand,3,0,0,1024,115,16,2019
35.88,cg,rand,3,0,0,1024,115,20,2019
35.52,cg,rand,3,0,0,1024,115,20,2019
34.86,cg,rand,3,0,0,1024,115,20,2019
36.85,cg,rand,3,0,0,1024,115,24,2019
37.93,cg,rand,3,0,0,1024,115,24,2019
37.39,cg,rand,3,0,0,1024,115,24,2019
39.26,cg,rand,3,0,0,512,64,16,2019
51.08,cg,rand,3,0,0,512,64,24,2019
36.52,cg,rand,3,0,0,512,80,16,2019
47.56,cg,rand,3,0,0,512,80,24,2019
37.17,cg,rand,3,0,0,512,115,16,2019
46.57,cg,rand,3,0,0,512,115,24,2019
13.75,cg,rand,4,0,1,4096,64,16,2019
13.78,cg,rand,4,0,1,4096,64,16,2019
18.28,cg,rand,4,0,1,4096,64,20,2019
18.49,cg,rand,4,0,1,4096,64,20,2019
20.69,cg,rand,4,0,1,4096,64,24,2019
20.91,cg,rand,4,0,1,4096,64,24,2019
13.45,cg,rand,4,0,1,4096,80,16,2019
13.48,cg,rand,4,0,1,4096,80,16,2019
18.08,cg,rand,4,0,1,4096,80,20,2019
17.94,cg,rand,4,0,1,4096,80,20,2019
19.96,cg,rand,4,0,1,4096,80,24,2019
13.45,cg,rand,4,0,1,4096,115,16,2019
13.41,cg,rand,4,0,1,4096,115,16,2019
17.86,cg,rand,4,0,1,4096,115,20,2019
17.74,cg,rand,4,0,1,4096,115,20,2019
19.55,cg,rand,4,0,1,4096,115,24,2019
15.4,cg,rand,4,0,1,2048,64,16,2019
20.48,cg,rand,4,0,1,2048,64,20,2019
23.26,cg,rand,4,0,1,2048,64,24,2019
15.71,cg,rand,4,0,1,2048,64,16,2019
23.26,cg,rand,4,0,1,2048,64,24,2019
14.54,cg,rand,4,0,1,2048,80,16,2019
19.69,cg,rand,4,0,1,2048,80,20,2019
22.08,cg,rand,4,0,1,2048,80,24,2019
15.47,cg,rand,4,0,1,2048,80,16,2019
22.23,cg,rand,4,0,1,2048,80,24,2019
15.25,cg,rand,4,0,1,2048,115,16,2019
19.62,cg,rand,4,0,1,2048,115,20,2019
21.67,cg,rand,4,0,1,2048,115,24,2019
14.5,cg,rand,4,0,1,2048,115,16,2019
22.22,cg,rand,4,0,1,2048,115,24,2019
27.19,cg,rand,4,0,1,1024,64,16,2019
26.88,cg,rand,4,0,1,1024,64,16,2019
26.78,cg,rand,4,0,1,1024,64,16,2019
33.94,cg,rand,4,0,1,1024,64,20,2019
34.36,cg,rand,4,0,1,1024,64,20,2019
33.9,cg,rand,4,0,1,1024,64,20,2019
37.81,cg,rand,4,0,1,1024,64,24,2019
38.32,cg,rand,4,0,1,1024,64,24,2019
37.9,cg,rand,4,0,1,1024,64,24,2019
26.16,cg,rand,4,0,1,1024,80,16,2019
26.13,cg,rand,4,0,1,1024,80,16,2019
26.09,cg,rand,4,0,1,1024,80,16,2019
32.8,cg,rand,4,0,1,1024,80,20,2019
32.96,cg,rand,4,0,1,1024,80,20,2019
32.73,cg,rand,4,0,1,1024,80,20,2019
36.31,cg,rand,4,0,1,1024,80,24,2019
36.43,cg,rand,4,0,1,1024,80,24,2019
35.87,cg,rand,4,0,1,1024,80,24,2019
26.33,cg,rand,4,0,1,1024,115,16,2019
26.01,cg,rand,4,0,1,1024,115,16,2019
26.24,cg,rand,4,0,1,1024,115,16,2019
32.6,cg,rand,4,0,1,1024,115,20,2019
32.65,cg,rand,4,0,1,1024,115,20,2019
32.6,cg,rand,4,0,1,1024,115,20,2019
35.06,cg,rand,4,0,1,1024,115,24,2019
35.23,cg,rand,4,0,1,1024,115,24,2019
35.54,cg,rand,4,0,1,1024,115,24,2019
35.03,cg,rand,4,0,1,512,64,16,2019
48.39,cg,rand,4,0,1,512,64,24,2019
33.32,cg,rand,4,0,1,512,80,16,2019
45.91,cg,rand,4,0,1,512,80,24,2019
33.6,cg,rand,4,0,1,512,115,16,2019
44.44,cg,rand,4,0,1,512,115,24,2019
13.74,cg,rand,5,0,2,4096,64,16,2019
13.77,cg,rand,5,0,2,4096,64,16,2019
18.45,cg,rand,5,0,2,4096,64,20,2019
18.54,cg,rand,5,0,2,4096,64,20,2019
20.74,cg,rand,5,0,2,4096,64,24,2019
21,cg,rand,5,0,2,4096,64,24,2019
13.44,cg,rand,5,0,2,4096,80,16,2019
13.43,cg,rand,5,0,2,4096,80,16,2019
18.02,cg,rand,5,0,2,4096,80,20,2019
18.01,cg,rand,5,0,2,4096,80,20,2019
19.99,cg,rand,5,0,2,4096,80,24,2019
13.44,cg,rand,5,0,2,4096,115,16,2019
13.42,cg,rand,5,0,2,4096,115,16,2019
17.82,cg,rand,5,0,2,4096,115,20,2019
17.85,cg,rand,5,0,2,4096,115,20,2019
19.56,cg,rand,5,0,2,4096,115,24,2019
15.11,cg,rand,5,0,2,2048,64,16,2019
20.31,cg,rand,5,0,2,2048,64,20,2019
23.26,cg,rand,5,0,2,2048,64,24,2019
15.68,cg,rand,5,0,2,2048,64,16,2019
23.22,cg,rand,5,0,2,2048,64,24,2019
14.59,cg,rand,5,0,2,2048,80,16,2019
19.98,cg,rand,5,0,2,2048,80,20,2019
22.15,cg,rand,5,0,2,2048,80,24,2019
14.64,cg,rand,5,0,2,2048,80,16,2019
22.35,cg,rand,5,0,2,2048,80,24,2019
14.84,cg,rand,5,0,2,2048,115,16,2019
20.24,cg,rand,5,0,2,2048,115,20,2019
22.04,cg,rand,5,0,2,2048,115,24,2019
14.57,cg,rand,5,0,2,2048,115,16,2019
21.64,cg,rand,5,0,2,2048,115,24,2019
27.29,cg,rand,5,0,2,1024,64,16,2019
26.88,cg,rand,5,0,2,1024,64,16,2019
27.11,cg,rand,5,0,2,1024,64,16,2019
34.38,cg,rand,5,0,2,1024,64,20,2019
33.9,cg,rand,5,0,2,1024,64,20,2019
33.97,cg,rand,5,0,2,1024,64,20,2019
37.98,cg,rand,5,0,2,1024,64,24,2019
37.81,cg,rand,5,0,2,1024,64,24,2019
37.89,cg,rand,5,0,2,1024,64,24,2019
26.19,cg,rand,5,0,2,1024,80,16,2019
26.33,cg,rand,5,0,2,1024,80,16,2019
26.51,cg,rand,5,0,2,1024,80,16,2019
32.76,cg,rand,5,0,2,1024,80,20,2019
32.94,cg,rand,5,0,2,1024,80,20,2019
32.91,cg,rand,5,0,2,1024,80,20,2019
35.84,cg,rand,5,0,2,1024,80,24,2019
35.62,cg,rand,5,0,2,1024,80,24,2019
36.08,cg,rand,5,0,2,1024,80,24,2019
25.98,cg,rand,5,0,2,1024,115,16,2019
26.11,cg,rand,5,0,2,1024,115,16,2019
26.19,cg,rand,5,0,2,1024,115,16,2019
32.61,cg,rand,5,0,2,1024,115,20,2019
32.91,cg,rand,5,0,2,1024,115,20,2019
32.37,cg,rand,5,0,2,1024,115,20,2019
35.35,cg,rand,5,0,2,1024,115,24,2019
35.22,cg,rand,5,0,2,1024,115,24,2019
35.38,cg,rand,5,0,2,1024,115,24,2019
35.47,cg,rand,5,0,2,512,64,16,2019
48.65,cg,rand,5,0,2,512,64,24,2019
33.61,cg,rand,5,0,2,512,80,16,2019
45.61,cg,rand,5,0,2,512,80,24,2019
33.56,cg,rand,5,0,2,512,115,16,2019
44.38,cg,rand,5,0,2,512,115,24,2019
13.91,cg,spr,1,2,0,4096,64,16,2019
13.89,cg,spr,1,2,0,4096,64,16,2019
33.47,cg,spr,1,2,0,4096,64,20,2019
33.43,cg,spr,1,2,0,4096,64,20,2019
37.9,cg,spr,1,2,0,4096,64,24,2019
38.07,cg,spr,1,2,0,4096,64,24,2019
13.61,cg,spr,1,2,0,4096,80,16,2019
13.52,cg,spr,1,2,0,4096,80,16,2019
32.74,cg,spr,1,2,0,4096,80,20,2019
32.62,cg,spr,1,2,0,4096,80,20,2019
37.43,cg,spr,1,2,0,4096,80,24,2019
13.53,cg,spr,1,2,0,4096,115,16,2019
13.53,cg,spr,1,2,0,4096,115,16,2019
32.58,cg,spr,1,2,0,4096,115,20,2019
32.58,cg,spr,1,2,0,4096,115,20,2019
36.66,cg,spr,1,2,0,4096,115,24,2019
35.89,cg,spr,1,2,0,2048,64,16,2019
35.27,cg,spr,1,2,0,2048,64,20,2019
38.11,cg,spr,1,2,0,2048,64,24,2019
35.74,cg,spr,1,2,0,2048,64,16,2019
46.07,cg,spr,1,2,0,2048,64,24,2019
35.88,cg,spr,1,2,0,2048,80,16,2019
34.69,cg,spr,1,2,0,2048,80,20,2019
37.18,cg,spr,1,2,0,2048,80,24,2019
35.41,cg,spr,1,2,0,2048,80,16,2019
37.05,cg,spr,1,2,0,2048,80,24,2019
35.63,cg,spr,1,2,0,2048,115,16,2019
34.35,cg,spr,1,2,0,2048,115,20,2019
37.09,cg,spr,1,2,0,2048,115,24,2019
35.29,cg,spr,1,2,0,2048,115,16,2019
43.86,cg,spr,1,2,0,2048,115,24,2019
46.97,cg,spr,1,2,0,1024,64,16,2019
46.93,cg,spr,1,2,0,1024,64,16,2019
46.99,cg,spr,1,2,0,1024,64,16,2019
53.06,cg,spr,1,2,0,1024,64,20,2019
53.19,cg,spr,1,2,0,1024,64,20,2019
52.93,cg,spr,1,2,0,1024,64,20,2019
56.43,cg,spr,1,2,0,1024,64,24,2019
56.47,cg,spr,1,2,0,1024,64,24,2019
56.44,cg,spr,1,2,0,1024,64,24,2019
46.29,cg,spr,1,2,0,1024,80,16,2019
46.07,cg,spr,1,2,0,1024,80,16,2019
46.28,cg,spr,1,2,0,1024,80,16,2019
51.88,cg,spr,1,2,0,1024,80,20,2019
51.93,cg,spr,1,2,0,1024,80,20,2019
51.83,cg,spr,1,2,0,1024,80,20,2019
55.13,cg,spr,1,2,0,1024,80,24,2019
54.72,cg,spr,1,2,0,1024,80,24,2019
55.03,cg,spr,1,2,0,1024,80,24,2019
46.33,cg,spr,1,2,0,1024,115,16,2019
46.2,cg,spr,1,2,0,1024,115,16,2019
53.55,cg,spr,1,2,0,1024,115,16,2019
51.55,cg,spr,1,2,0,1024,115,20,2019
51.57,cg,spr,1,2,0,1024,115,20,2019
51.59,cg,spr,1,2,0,1024,115,20,2019
54.32,cg,spr,1,2,0,1024,115,24,2019
54.44,cg,spr,1,2,0,1024,115,24,2019
54.33,cg,spr,1,2,0,1024,115,24,2019
51.73,cg,spr,1,2,0,512,64,16,2019
69.49,cg,spr,1,2,0,512,64,24,2019
50.37,cg,spr,1,2,0,512,80,16,2019
66.61,cg,spr,1,2,0,512,80,24,2019
50.43,cg,spr,1,2,0,512,115,16,2019
65.11,cg,spr,1,2,0,512,115,24,2019
13.91,cg,spr,2,1,0,4096,64,16,2019
13.88,cg,spr,2,1,0,4096,64,16,2019
24.53,cg,spr,2,1,0,4096,64,20,2019
24.58,cg,spr,2,1,0,4096,64,20,2019
27.73,cg,spr,2,1,0,4096,64,24,2019
27.83,cg,spr,2,1,0,4096,64,24,2019
13.55,cg,spr,2,1,0,4096,80,16,2019
13.52,cg,spr,2,1,0,4096,80,16,2019
24.07,cg,spr,2,1,0,4096,80,20,2019
24.11,cg,spr,2,1,0,4096,80,20,2019
27.21,cg,spr,2,1,0,4096,80,24,2019
13.52,cg,spr,2,1,0,4096,115,16,2019
13.55,cg,spr,2,1,0,4096,115,16,2019
24.01,cg,spr,2,1,0,4096,115,20,2019
23.99,cg,spr,2,1,0,4096,115,20,2019
26.8,cg,spr,2,1,0,4096,115,24,2019
22.76,cg,spr,2,1,0,2048,64,16,2019
26.52,cg,spr,2,1,0,2048,64,20,2019
28.94,cg,spr,2,1,0,2048,64,24,2019
22.75,cg,spr,2,1,0,2048,64,16,2019
28.9,cg,spr,2,1,0,2048,64,24,2019
22.23,cg,spr,2,1,0,2048,80,16,2019
25.84,cg,spr,2,1,0,2048,80,20,2019
28.27,cg,spr,2,1,0,2048,80,24,2019
22.2,cg,spr,2,1,0,2048,80,16,2019
28.21,cg,spr,2,1,0,2048,80,24,2019
22.27,cg,spr,2,1,0,2048,115,16,2019
25.68,cg,spr,2,1,0,2048,115,20,2019
28.02,cg,spr,2,1,0,2048,115,24,2019
22.33,cg,spr,2,1,0,2048,115,16,2019
27.98,cg,spr,2,1,0,2048,115,24,2019
32.84,cg,spr,2,1,0,1024,64,16,2019
32.79,cg,spr,2,1,0,1024,64,16,2019
32.76,cg,spr,2,1,0,1024,64,16,2019
38.93,cg,spr,2,1,0,1024,64,20,2019
38.99,cg,spr,2,1,0,1024,64,20,2019
43.11,cg,spr,2,1,0,1024,64,20,2019
42.12,cg,spr,2,1,0,1024,64,24,2019
42.12,cg,spr,2,1,0,1024,64,24,2019
42.07,cg,spr,2,1,0,1024,64,24,2019
32.2,cg,spr,2,1,0,1024,80,16,2019
32.11,cg,spr,2,1,0,1024,80,16,2019
32.11,cg,spr,2,1,0,1024,80,16,2019
37.85,cg,spr,2,1,0,1024,80,20,2019
37.87,cg,spr,2,1,0,1024,80,20,2019
37.92,cg,spr,2,1,0,1024,80,20,2019
40.58,cg,spr,2,1,0,1024,80,24,2019
40.53,cg,spr,2,1,0,1024,80,24,2019
40.63,cg,spr,2,1,0,1024,80,24,2019
32.24,cg,spr,2,1,0,1024,115,16,2019
32.16,cg,spr,2,1,0,1024,115,16,2019
32.1,cg,spr,2,1,0,1024,115,16,2019
37.64,cg,spr,2,1,0,1024,115,20,2019
37.46,cg,spr,2,1,0,1024,115,20,2019
37.62,cg,spr,2,1,0,1024,115,20,2019
39.95,cg,spr,2,1,0,1024,115,24,2019
39.86,cg,spr,2,1,0,1024,115,24,2019
39.91,cg,spr,2,1,0,1024,115,24,2019
43.43,cg,spr,2,1,0,512,64,16,2019
56.04,cg,spr,2,1,0,512,64,24,2019
42.07,cg,spr,2,1,0,512,80,16,2019
53.26,cg,spr,2,1,0,512,80,24,2019
42.12,cg,spr,2,1,0,512,115,16,2019
52.14,cg,spr,2,1,0,512,115,24,2019
13.78,cg,spr,3,0,0,4096,64,16,2019
13.75,cg,spr,3,0,0,4096,64,16,2019
19.16,cg,spr,3,0,0,4096,64,20,2019
19.14,cg,spr,3,0,0,4096,64,20,2019
22.36,cg,spr,3,0,0,4096,64,24,2019
22.25,cg,spr,3,0,0,4096,64,24,2019
13.41,cg,spr,3,0,0,4096,80,16,2019
13.44,cg,spr,3,0,0,4096,80,16,2019
18.7,cg,spr,3,0,0,4096,80,20,2019
18.69,cg,spr,3,0,0,4096,80,20,2019
21.41,cg,spr,3,0,0,4096,80,24,2019
13.42,cg,spr,3,0,0,4096,115,16,2019
13.42,cg,spr,3,0,0,4096,115,16,2019
18.92,cg,spr,3,0,0,4096,115,20,2019
18.54,cg,spr,3,0,0,4096,115,20,2019
20.94,cg,spr,3,0,0,4096,115,24,2019
17.09,cg,spr,3,0,0,2048,64,16,2019
21.25,cg,spr,3,0,0,2048,64,20,2019
24.37,cg,spr,3,0,0,2048,64,24,2019
17.15,cg,spr,3,0,0,2048,64,16,2019
24.4,cg,spr,3,0,0,2048,64,24,2019
16.54,cg,spr,3,0,0,2048,80,16,2019
20.47,cg,spr,3,0,0,2048,80,20,2019
23.63,cg,spr,3,0,0,2048,80,24,2019
16.62,cg,spr,3,0,0,2048,80,16,2019
23.64,cg,spr,3,0,0,2048,80,24,2019
16.64,cg,spr,3,0,0,2048,115,16,2019
20.27,cg,spr,3,0,0,2048,115,20,2019
23.24,cg,spr,3,0,0,2048,115,24,2019
16.5,cg,spr,3,0,0,2048,115,16,2019
23.24,cg,spr,3,0,0,2048,115,24,2019
28.13,cg,spr,3,0,0,1024,64,16,2019
28.13,cg,spr,3,0,0,1024,64,16,2019
28.1,cg,spr,3,0,0,1024,64,16,2019
35.12,cg,spr,3,0,0,1024,64,20,2019
35.12,cg,spr,3,0,0,1024,64,20,2019
35.17,cg,spr,3,0,0,1024,64,20,2019
38.61,cg,spr,3,0,0,1024,64,24,2019
38.65,cg,spr,3,0,0,1024,64,24,2019
38.66,cg,spr,3,0,0,1024,64,24,2019
27.37,cg,spr,3,0,0,1024,80,16,2019
27.42,cg,spr,3,0,0,1024,80,16,2019
27.43,cg,spr,3,0,0,1024,80,16,2019
34.17,cg,spr,3,0,0,1024,80,20,2019
34.09,cg,spr,3,0,0,1024,80,20,2019
34.04,cg,spr,3,0,0,1024,80,20,2019
36.93,cg,spr,3,0,0,1024,80,24,2019
36.92,cg,spr,3,0,0,1024,80,24,2019
36.86,cg,spr,3,0,0,1024,80,24,2019
27.48,cg,spr,3,0,0,1024,115,16,2019
27.37,cg,spr,3,0,0,1024,115,16,2019
27.38,cg,spr,3,0,0,1024,115,16,2019
33.87,cg,spr,3,0,0,1024,115,20,2019
33.78,cg,spr,3,0,0,1024,115,20,2019
33.67,cg,spr,3,0,0,1024,115,20,2019
36.3,cg,spr,3,0,0,1024,115,24,2019
36.26,cg,spr,3,0,0,1024,115,24,2019
36.25,cg,spr,3,0,0,1024,115,24,2019
38.13,cg,spr,3,0,0,512,64,16,2019
50.45,cg,spr,3,0,0,512,64,24,2019
36.48,cg,spr,3,0,0,512,80,16,2019
47.68,cg,spr,3,0,0,512,80,24,2019
36.46,cg,spr,3,0,0,512,115,16,2019
46.58,cg,spr,3,0,0,512,115,24,2019
13.81,cg,spr,4,0,1,4096,64,16,2019
13.82,cg,spr,4,0,1,4096,64,16,2019
18.8,cg,spr,4,0,1,4096,64,20,2019
18.79,cg,spr,4,0,1,4096,64,20,2019
21.06,cg,spr,4,0,1,4096,64,24,2019
21.34,cg,spr,4,0,1,4096,64,24,2019
13.46,cg,spr,4,0,1,4096,80,16,2019
13.42,cg,spr,4,0,1,4096,80,16,2019
18.26,cg,spr,4,0,1,4096,80,20,2019
17.97,cg,spr,4,0,1,4096,80,20,2019
20.28,cg,spr,4,0,1,4096,80,24,2019
13.47,cg,spr,4,0,1,4096,115,16,2019
13.46,cg,spr,4,0,1,4096,115,16,2019
18.09,cg,spr,4,0,1,4096,115,20,2019
18.13,cg,spr,4,0,1,4096,115,20,2019
19.81,cg,spr,4,0,1,4096,115,24,2019
15.52,cg,spr,4,0,1,2048,64,16,2019
20.3,cg,spr,4,0,1,2048,64,20,2019
23.34,cg,spr,4,0,1,2048,64,24,2019
15.48,cg,spr,4,0,1,2048,64,16,2019
23.48,cg,spr,4,0,1,2048,64,24,2019
15.02,cg,spr,4,0,1,2048,80,16,2019
19.6,cg,spr,4,0,1,2048,80,20,2019
22.51,cg,spr,4,0,1,2048,80,24,2019
14.89,cg,spr,4,0,1,2048,80,16,2019
22.57,cg,spr,4,0,1,2048,80,24,2019
15.05,cg,spr,4,0,1,2048,115,16,2019
19.38,cg,spr,4,0,1,2048,115,20,2019
22.16,cg,spr,4,0,1,2048,115,24,2019
15.53,cg,spr,4,0,1,2048,115,16,2019
22.37,cg,spr,4,0,1,2048,115,24,2019
27.48,cg,spr,4,0,1,1024,64,16,2019
27.5,cg,spr,4,0,1,1024,64,16,2019
27.64,cg,spr,4,0,1,1024,64,16,2019
34.56,cg,spr,4,0,1,1024,64,20,2019
34.54,cg,spr,4,0,1,1024,64,20,2019
34.3,cg,spr,4,0,1,1024,64,20,2019
38.06,cg,spr,4,0,1,1024,64,24,2019
38.22,cg,spr,4,0,1,1024,64,24,2019
38.29,cg,spr,4,0,1,1024,64,24,2019
26.79,cg,spr,4,0,1,1024,80,16,2019
26.77,cg,spr,4,0,1,1024,80,16,2019
26.77,cg,spr,4,0,1,1024,80,16,2019
33.35,cg,spr,4,0,1,1024,80,20,2019
33.3,cg,spr,4,0,1,1024,80,20,2019
33.34,cg,spr,4,0,1,1024,80,20,2019
36.25,cg,spr,4,0,1,1024,80,24,2019
36.37,cg,spr,4,0,1,1024,80,24,2019
36.32,cg,spr,4,0,1,1024,80,24,2019
26.78,cg,spr,4,0,1,1024,115,16,2019
26.78,cg,spr,4,0,1,1024,115,16,2019
26.81,cg,spr,4,0,1,1024,115,16,2019
33.02,cg,spr,4,0,1,1024,115,20,2019
33.03,cg,spr,4,0,1,1024,115,20,2019
33.08,cg,spr,4,0,1,1024,115,20,2019
35.71,cg,spr,4,0,1,1024,115,24,2019
35.71,cg,spr,4,0,1,1024,115,24,2019
35.7,cg,spr,4,0,1,1024,115,24,2019
34.91,cg,spr,4,0,1,512,64,16,2019
48.9,cg,spr,4,0,1,512,64,24,2019
33.6,cg,spr,4,0,1,512,80,16,2019
46.08,cg,spr,4,0,1,512,80,24,2019
34.33,cg,spr,4,0,1,512,115,16,2019
44.7,cg,spr,4,0,1,512,115,24,2019
13.83,cg,spr,5,0,2,4096,64,16,2019
13.79,cg,spr,5,0,2,4096,64,16,2019
18.71,cg,spr,5,0,2,4096,64,20,2019
18.75,cg,spr,5,0,2,4096,64,20,2019
21.14,cg,spr,5,0,2,4096,64,24,2019
21.26,cg,spr,5,0,2,4096,64,24,2019
13.44,cg,spr,5,0,2,4096,80,16,2019
13.51,cg,spr,5,0,2,4096,80,16,2019
18.05,cg,spr,5,0,2,4096,80,20,2019
18.26,cg,spr,5,0,2,4096,80,20,2019
20.33,cg,spr,5,0,2,4096,80,24,2019
13.45,cg,spr,5,0,2,4096,115,16,2019
13.42,cg,spr,5,0,2,4096,115,16,2019
18.15,cg,spr,5,0,2,4096,115,20,2019
18.12,cg,spr,5,0,2,4096,115,20,2019
19.75,cg,spr,5,0,2,4096,115,24,2019
15.49,cg,spr,5,0,2,2048,64,16,2019
20.38,cg,spr,5,0,2,2048,64,20,2019
23.35,cg,spr,5,0,2,2048,64,24,2019
15.5,cg,spr,5,0,2,2048,64,16,2019
23.37,cg,spr,5,0,2,2048,64,24,2019
14.87,cg,spr,5,0,2,2048,80,16,2019
19.6,cg,spr,5,0,2,2048,80,20,2019
22.43,cg,spr,5,0,2,2048,80,24,2019
14.96,cg,spr,5,0,2,2048,80,16,2019
22.44,cg,spr,5,0,2,2048,80,24,2019
14.98,cg,spr,5,0,2,2048,115,16,2019
19.39,cg,spr,5,0,2,2048,115,20,2019
22.06,cg,spr,5,0,2,2048,115,24,2019
14.91,cg,spr,5,0,2,2048,115,16,2019
22.18,cg,spr,5,0,2,2048,115,24,2019
27.54,cg,spr,5,0,2,1024,64,16,2019
27.53,cg,spr,5,0,2,1024,64,16,2019
27.54,cg,spr,5,0,2,1024,64,16,2019
34.42,cg,spr,5,0,2,1024,64,20,2019
34.43,cg,spr,5,0,2,1024,64,20,2019
34.35,cg,spr,5,0,2,1024,64,20,2019
38.11,cg,spr,5,0,2,1024,64,24,2019
38.19,cg,spr,5,0,2,1024,64,24,2019
38.35,cg,spr,5,0,2,1024,64,24,2019
26.78,cg,spr,5,0,2,1024,80,16,2019
26.78,cg,spr,5,0,2,1024,80,16,2019
26.78,cg,spr,5,0,2,1024,80,16,2019
33.35,cg,spr,5,0,2,1024,80,20,2019
33.24,cg,spr,5,0,2,1024,80,20,2019
33.45,cg,spr,5,0,2,1024,80,20,2019
36.31,cg,spr,5,0,2,1024,80,24,2019
36.25,cg,spr,5,0,2,1024,80,24,2019
36.27,cg,spr,5,0,2,1024,80,24,2019
26.7,cg,spr,5,0,2,1024,115,16,2019
26.79,cg,spr,5,0,2,1024,115,16,2019
26.9,cg,spr,5,0,2,1024,115,16,2019
33.14,cg,spr,5,0,2,1024,115,20,2019
33.02,cg,spr,5,0,2,1024,115,20,2019
32.99,cg,spr,5,0,2,1024,115,20,2019
